epoch,loss_G,loss_D_A,loss_D_B,loss_cycle,loss_id,lr
50,1.2665717643231755,0.07268868653412297,0.132450549876247,1.4538442667454066,0.5272580081807107,0.0002
51,1.2604238168781337,0.07248339519043895,0.13286983922285878,1.4521470340892448,0.530241828827856,0.0002
52,1.2585530434905823,0.07315613761725252,0.13376170384789451,1.4448145641441135,0.5213921785134421,0.0002
53,1.2646496555333653,0.07159687388126197,0.13296588756827918,1.4430191259250007,0.5205164060788454,0.0002
54,1.266032936458528,0.07237737529436573,0.1328635113641967,1.4373911733009423,0.5170434053694026,0.0002
55,1.2675355645036894,0.07254861014913402,0.13450906822366868,1.4178986929465032,0.5066232051860206,0.0002
56,1.2570413527001911,0.07104488178181459,0.13353789979382888,1.4167062081491855,0.5028912921196088,0.0002
57,1.2699469592793824,0.0719345960411174,0.13169985060755013,1.4078039247801981,0.5004572574770156,0.0002
58,1.2614950904261155,0.07132682815759434,0.1334359829413828,1.4062695503404243,0.4980387963792857,0.0002
59,1.2688614600217623,0.06974257796957271,0.13299645185835807,1.4063337800701967,0.49826339603478204,0.0002
60,1.2648493772281033,0.07139811997160815,0.13358003110472672,1.399490666384384,0.49733875108590075,0.0002
61,1.262730676300758,0.06986081608552322,0.13379903325165798,1.398900699652742,0.4959671835024169,0.0002
62,1.2555622291449764,0.06981990173600379,0.13574113036762858,1.3832012945852283,0.48556168651159054,0.0002
63,1.2622997788932047,0.06924311606952897,0.13460562356466357,1.3870927618372404,0.4859517250685368,0.0002
64,1.2629734919080682,0.06872394255675539,0.13485544808521235,1.378153209237085,0.48295310729520163,0.0002
65,1.2657198022080267,0.06919356170034978,0.13415120734189273,1.370720466215118,0.4790407707086338,0.0002
66,1.2621941342589935,0.06808618902599026,0.13486002498531555,1.3714308072793007,0.48383121293447817,0.0002
67,1.263277662845456,0.06889791860139041,0.13530919759958543,1.3669159243851434,0.47423639612785284,0.0002
68,1.267283074686933,0.06762668985725782,0.13567059451217134,1.3587145340666238,0.4836431343164523,0.0002
69,1.2655719690242928,0.06807908681706949,0.1361043306023124,1.3587801555538421,0.4722624468651811,0.0002
70,1.2644761358431436,0.06768338993412971,0.1356860585889188,1.3550963855985554,0.47172597893329804,0.0002
71,1.2717633722908424,0.06791451274086256,0.1362427168148092,1.3466034456388827,0.465156322185815,0.0002
72,1.2689968246387535,0.0660995178383281,0.13499587055803314,1.3606751034309932,0.47150278554048414,0.0002
73,1.2664514203010957,0.06631194450224252,0.13515774525292312,1.3398711805605827,0.4623178007267998,0.0002
74,1.2712276944952547,0.065521007837237,0.13556151930242777,1.335857696376019,0.4591270339217129,0.0002
75,1.277945465346601,0.0644806246823703,0.13550600488163356,1.330709734121213,0.4557730436460577,0.0002
76,1.296652100495433,0.06330980241201282,0.13346082377680224,1.3282939633563622,0.45477467031557134,0.0002
77,1.2858257549252488,0.06298320687847843,0.13568754359189464,1.316077979934185,0.44897726921110065,0.0002
78,1.2943069335156865,0.061790407330653115,0.13557176303137522,1.3176121635933633,0.44992642277392786,0.0002
79,1.2914596072150144,0.06108784548484126,0.13427028488860054,1.3139157318347352,0.4442610440161222,0.0002
80,1.3083021173247833,0.060254436489522806,0.1354243933625729,1.3092000225739373,0.4445267404877147,0.0002
81,1.3131889325544623,0.05949142347250063,0.1352796456497348,1.3077383360492807,0.4455281177741555,0.0002
82,1.3146432175042446,0.058718098467917236,0.13397658653170905,1.3073356291234206,0.4440109319847292,0.0002
83,1.3093650574544744,0.05818818551844182,0.13429750802943394,1.2939986619430361,0.432415913226219,0.0002
84,1.3175179935773689,0.05724677429292335,0.13439547101871496,1.2991565710765185,0.4365733009351523,0.0002
85,1.3194955977298686,0.05643702483913033,0.13421026170523703,1.2970015429136055,0.4411912699375311,0.0002
86,1.3192056168816109,0.05642239609468568,0.13563943198667938,1.2833036795855586,0.431891211495121,0.0002
87,1.324401913121296,0.05577392843026593,0.13570224668864508,1.2757588022301976,0.4226746628990936,0.0002
88,1.3383444324114608,0.05526579203177799,0.13356091950774726,1.2907932079644595,0.4409417827767417,0.0002
89,1.3263850926624574,0.05546849861060372,0.13492715098868932,1.2806991330599642,0.4339151415771705,0.0002
90,1.3309637103340917,0.05556716602724379,0.13308509183466927,1.2764550823655851,0.4270627470234471,0.0002
91,1.3275763185254956,0.05498780915434238,0.13488307954483084,1.275175930043451,0.43418039975179196,0.0002
92,1.3364615561263269,0.05457147876656625,0.1336737891402954,1.2745437217253317,0.4244832187175378,0.0002
93,1.3361467445233763,0.054306715234328604,0.1336426928802969,1.2695152408767065,0.4186261049422834,0.0002
94,1.3365447585827994,0.053859544994955835,0.13422429557830418,1.270881540889122,0.4229785404944833,0.0002
95,1.340215491406719,0.05384263950359033,0.1332037024476263,1.2702118367354753,0.42120616578368103,0.0002
96,1.3381634819029948,0.05361707216371131,0.13304841600127706,1.2633927749550862,0.4166890886162587,0.0002
97,1.3342209755823875,0.05370834038353891,0.1336156896627279,1.2561038989053934,0.41222729644219147,0.0002
98,1.3429300751612248,0.05338307283792256,0.13407500023268423,1.2551128347003349,0.4178585851457553,0.0002
99,1.3492739937900988,0.052264547867117685,0.1324211061143738,1.2562324762276609,0.4131631280239179,0.0002
100,1.3489790025481314,0.05279360610502633,0.13194587094136034,1.245681500885425,0.4086800265986325,0.0002
101,1.3502044597956633,0.05336889864929268,0.13063562829465597,1.2491852257376403,0.4098110698114813,0.0002
102,1.3511959274203373,0.05152042668749999,0.13000527387455796,1.2389256897450984,0.4052972748206569,0.000195
103,1.3473396194264033,0.05165256323021844,0.12898991901467735,1.2285473826985767,0.4033327982037133,0.00019
104,1.3475002209404783,0.05190916816286084,0.12997975015261695,1.2209850902854127,0.39590523196963906,0.00018500000000000002
105,1.3559734790238442,0.05118262473494873,0.12823940891535376,1.2149930110571228,0.39251834396341706,0.00018
106,1.3542529688145024,0.05097987607974187,0.12708241243694007,1.2071433340446216,0.3872225872450303,0.000175
107,1.3527715078391755,0.050432577682778125,0.12773096255569566,1.1980774292945184,0.3884035655786687,0.00017
108,1.3602100637410304,0.049940800194372616,0.1254470359126985,1.1901503625699288,0.3788007256231141,0.000165
109,1.359684040907026,0.05029037190322283,0.12525641279648136,1.1804064547483744,0.37722921728638975,0.00016
110,1.3653298987773848,0.04937203524120281,0.12358100111055066,1.178892100312961,0.3736867931509736,0.000155
111,1.3624012798672205,0.04958997660682545,0.12299901356459571,1.1755437370676587,0.36992872646118163,0.00015000000000000001
112,1.3627690648229733,0.04967489210718305,0.12234747235253814,1.1611268601488003,0.36453768736083386,0.000145
113,1.3674851776981733,0.0490149570275421,0.12262265858565687,1.1557940971228033,0.3612152918004522,0.00014
114,1.3562839010936287,0.04920351837898527,0.12361084802526665,1.1509693500652811,0.35731441570161654,0.00013500000000000003
115,1.3573245425925875,0.049053201061266156,0.12199383114963985,1.1447820523121235,0.3537625857068077,0.00013000000000000002
116,1.3599973938772711,0.04840775223080472,0.12260782794958618,1.1335591599493415,0.3520382087117706,0.000125
117,1.3597178732630677,0.04802334283018851,0.12257557662344705,1.1305026936917253,0.348146028139182,0.00012
118,1.352330182680321,0.04812880422039745,0.12249667036555376,1.1238216090588518,0.34512076887658594,0.00011499999999999999
119,1.3505878757561565,0.04827590015393706,0.12282560619626974,1.116580350243527,0.34092250699031823,0.00011000000000000002
120,1.3520473670166777,0.04781629348069993,0.12257122313437026,1.1115206923292387,0.34126723594762415,0.000105
121,1.3442695008891996,0.047521713623021704,0.12440786209660358,1.104992864288773,0.335807786577464,0.0001
122,1.3375956082706528,0.04738477272894334,0.12383167214641884,1.0995805532747998,0.335658726135534,9.5e-05
123,1.334065103389452,0.047073061734784115,0.12455412498036143,1.0899610106885416,0.33026143984297995,8.999999999999999e-05
124,1.335862041967909,0.047288124544033104,0.12466212277850874,1.084947045696632,0.32618127525081414,8.500000000000002e-05
125,1.323945746820872,0.047039364321402405,0.12468675493455113,1.0782887488645936,0.32251190460221135,8e-05
126,1.3215626759026395,0.04737623455280792,0.1259186665142978,1.0677487604843008,0.31937742893644677,7.500000000000001e-05
127,1.3144525310284512,0.04719786580549312,0.12716056568969944,1.0661763820620416,0.3173240982938233,7e-05
128,1.3098183317884324,0.047837564497408024,0.1272292156018577,1.0582344591719213,0.312088271333569,6.5e-05
129,1.304998420498594,0.04731322548998735,0.12757699980772874,1.0568348577700748,0.313043266115591,6.0000000000000015e-05
130,1.289122391615987,0.04800736206168434,0.1307304602983887,1.0450172256969463,0.3093424953835767,5.500000000000001e-05
131,1.2867126860768323,0.047435166606423905,0.13107218161388345,1.035646391384098,0.30528855843151387,5e-05
132,1.283334209104938,0.04766739623737025,0.13122413831631435,1.0334716053739397,0.3054935059431569,4.4999999999999996e-05
133,1.2783553028486099,0.04788503764765181,0.1318915771192369,1.0311621606316068,0.30356537518505683,3.999999999999999e-05
134,1.2662365420632282,0.04828881206158702,0.13339236195078244,1.025453031689784,0.30130819641805295,3.500000000000001e-05
135,1.255644874499582,0.04890960945069481,0.13559572117916052,1.0214087335468525,0.2976112126093014,3.0000000000000008e-05
136,1.2453699505999876,0.04941456585751466,0.13679457339980863,1.009688340472579,0.2951343122464278,2.5e-05
137,1.2391341678389571,0.04888543633055487,0.139589362956412,1.0049964012273775,0.2941680632385553,1.9999999999999995e-05
138,1.2259510125193145,0.05071489042587923,0.14020039723975927,0.9986544210875566,0.2910074147333066,1.4999999999999992e-05
139,1.2234541039197206,0.050397494620330996,0.14081396928687484,0.9942039383528212,0.2908052814090648,1.000000000000001e-05
140,1.2174298236504912,0.05052731131314893,0.14177717890460217,0.9892905360343409,0.2878072459179761,5.000000000000005e-06
